Voyage ID,Vessel name,Voyage ship place where vessel registered ,Voyage itinerary imputed port where began (ptdepimp) place,Voyage itinerary imputed principal place of slave purchase (mjbyptimp) ,Voyage itinerary imputed principal port of slave disembarkation (mjslptimp) place,Total embarked,Year of arrival at port of disembarkation,Slaves arrived at 1st port,Percent men,Percent women,Percent children,Mortality rate,Captain's name,Resistance label
29317,NS de Gracia y Guia,,San Lucar,Portuguese Guinea,Cartagena,,1622,402,,,,,"Suárez, Mateo<br/> Gramaxo, Fernandez Jorge",
29318,NS del Buen Viaje,Seville,San Lucar,Ardra,Cartagena,,1622,422,,,,,"Fernández Morales, Lope<br/> González, Gaspar",
29319,S Antônio y NS de Ayuda,Seville,San Lucar,Cape Verde Islands,Cartagena,,1622,137,,,,,"Brito, Vicente de<br/> Tavara, Francisco de",
29320,NS de la Concepcion,Seville,San Lucar,Portuguese Guinea,Cartagena,,1622,,,,,,"Porca, Gonzalo<br/> Coditavara, Francisco",
29321,S Antonio (a) S Francisco,"Spain, port unspecified",San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,,1622,363,,,,,"Sepúlveda, Juan Núñez de<br/> Noguero, Hernando",
29322,Tres Reyes Magos,Seville,San Lucar,Luanda,Cartagena,,1622,,,,,,"Acuña, Manuel Hernandez de",
29323,S Antonio y NS del Destierro,"Spain, port unspecified",Cadiz,Luanda,Cartagena,,1623,,,,,,"González, Manoel",
29324,NS Candelaria,,San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,,1623,195,,,,,"Paços, Marcial de<br/> Rodríguez, Domingo",
29325,NS de la Piedad,,San Lucar,Luanda,Cartagena,,1623,160,,,,,"Gama, Francisco de",
29326,NS del Rosario y S Francisco,,San Lucar,Luanda,Cartagena,,1623,132,,,,,"Fandes, Simón Saneado<br/> Yartúa, Antonio de",
29327,NS de la Concepción,,,Portuguese Guinea,Cartagena,,1623,175,,,,,"Duarte, Pedro",
29328,Espírito Santo,,Cadiz,Luanda,Cartagena,,1623,200,,,,,"Fernández, Simón",
29329,S Jorge,,,Ardra,Cartagena,,1623,192,,,,,"Amezquita Tinoco, Francisco de",
29330,S Antônio,,San Lucar,Sao Tome,Cartagena,,1623,117,,,,,"Fernández, Juan Angel<br/> Diaz, Domingos",
29331,S Pedro,,San Lucar,Luanda,Cartagena,,1623,213,,,,,"Rodríguez, Simón",
29332,NS de Guía,,Cadiz,Ardra,Cartagena,,1623,80,,,,,"Coello, Juan",
29333,Trinidad y San Francisco,,San Lucar,Luanda,Cartagena,,1623,179,,,,,"Nuñez, Pedro",
29334,NS de Cabo Verde,,,Luanda,Cartagena,,1624,189,,,,,"Contreras, Juan de",
29335,NS del Buen Viaje,,San Lucar,Luanda,Cartagena,,1624,90,,,,,"Cruz, Francisco Lopez",
29336,NS de la Concepción,,San Lucar,Portuguese Guinea,Cartagena,,1624,196,,,,,"Rijo, Vicente<br/> Perez, Gonzalo",
29337,S Antônio,,San Lucar,Luanda,Cartagena,,1624,178,,,,,"Pérez, Antonio",
29338,S Antônio,,Cadiz,Luanda,Cartagena,,1624,102,,,,,"Montero, Francisco",
29339,NS de Nazaré (a) NS de los Remédios,,Lisbon,Sao Tome,Cartagena,,1624,142,,,,,"Coutinho, Sebastião",
29340,Concepción,,,Sao Tome,Cartagena,,1624,70,,,,,"Rodríguez Núñez, Simón",
29341,S Francisco,,,Luanda,Cartagena,,1624,150,,,,,"Miranda, Juan de",
29342,S Antônio,,San Lucar,Portuguese Guinea,Cartagena,,1624,150,,,,,"Guarda, Pedro Correa de la",
29343,Ángel S Gabriel,,San Lucar,Luanda,Cartagena,,1624,120,,,,,"Silvera, Álvaro",
29344,NS de la Palma,,Lisbon,Luanda,Cartagena,,1625,144,,,,,"Freire, Manoel",
29345,NS del Rosario,,,Cape Verde Islands,Cartagena,,1625,62,,,,,"Hernández, Alvaro",
29346,NS del Rosario y Buen Jesus,,San Lucar,Cape Verde Islands,Cartagena,,1625,72,,,,,"Solórzano, Hernando de",
29347,S Antônio,,Lisbon,Portuguese Guinea,Cartagena,,1625,120,,,,,"Alfonso, Luis",
29348,NS de los Remédios,,Lisbon,Luanda,Cartagena,,1625,160,,,,,"Madera, Esteban",
29349,S Luis,,San Lucar,Luanda,Cartagena,,1625,95,,,,,"Texeira, Rui",
29350,NS del Rosario (a) S Pedro,,San Lucar,"West Central Africa and St. Helena, port unspecified","Spanish Circum-Caribbean,unspecified",,1625,63,,,,,"Mejías, Gonzalo",
29351,S Antônio,,Lisbon,Portuguese Guinea,Cartagena,,1625,160,,,,,"Valencia, Luis de",
29352,NS del Buen Viaje,,Lisbon,Luanda,Cartagena,,1625,126,,,,,"Sánchez, Marcos",
29353,S Pedro,,,Luanda,Cartagena,,1625,193,,,,,"Duarte, Francisco",
29354,NS de Jesus,,,Portuguese Guinea,Cartagena,,1626,,,,,,"Cardoso, Francisco",
29355,NS de la Muela,,San Lucar,Luanda,Cartagena,,1627,100,,,,,"Pando, Andrés de",
29356,NS del Rosario,,San Lucar,Luanda,Cartagena,,1626,154,,,,,"Pinto de Fonseca, Fernando<br/> Arrarez, Antonio",
29357,NS de la Cruz,,Lisbon,Luanda,Cartagena,,1626,100,,,,,"Gonzalez de Andrada, Pablo",
29358,NS de la Concepción,,Lisbon,Portuguese Guinea,Cartagena,,1626,,,,,,"Serrano, Rodrigo",
29359,S Antônio,,,Cacheu,Cartagena,,1626,44,,,,,"Gómez, Antonio",
29360,NS de los Reyes,,Cadiz,Portuguese Guinea,Cartagena,,1626,150,,,,,"Saravia, Nuño",
29361,NS de la Concepción,,,Luanda,Cartagena,,1626,116,,,,,"Nuñez, Manoel",
29362,S Antônio,,Lisbon,Luanda,Cartagena,,1626,150,,,,,"Ferrera, Gaspar",
29363,S Cosme y S Damián,,Lisbon,Luanda,Cartagena,,1626,200,,,,,"Fernandez, Geronimo",
29364,NS de Guía,,Lisbon,Cape Verde Islands,Cartagena,,1627,157,,,,,"Pérez Martel, Gaspar",
29365,NS del Rosario,,Lisbon,Portuguese Guinea,Cartagena,,1627,200,,,,,"López, Simón",
29366,S Lúcia,,Lisbon,Luanda,Cartagena,,1627,250,,,,,"Sosa, Domingo de",
29367,S Francisco,,,Luanda,Cartagena,,1627,150,,,,,"Pérez, Diego",
29368,S Juan Bautista,,San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,,1627,88,,,,,"Fonseca, Francisco de<br/> Araújo, Baltasar de",
29369,NS del Buen Viaje,,Lisbon,Luanda,Cartagena,,1627,150,,,,,"Nuñez, Gonzalo",
29370,NS del Rosario,,Lisbon,Cape Verde Islands,Cartagena,,1627,188,,,,,"Viera, Pedro",
29371,S Pedro (a) Sta Ursula,,Lisbon,Sao Tome,Cartagena,,1628,82,,,,,"Fernández Angel, Luis",
29372,NS de los Angeles,,Lisbon,Sao Tome,Cartagena,,1628,85,,,,,"Acosta, Sebastián de",
29373,NS del Espírito Santo,,,Luanda,Cartagena,,1628,149,,,,,"Estévez, António de",
29374,NS del Rosario (a) Sn Antonio,,,Luanda,Cartagena,,1628,120,,,,,"Uziategui, Francisco de",
29375,NS de Consolación,,Seville,Cape Verde Islands,Cartagena,,1628,69,,,,,"Acosta, Jorge de",
29376,NS de los Reyes,,Seville,Portuguese Guinea,Cartagena,,1628,132,,,,,"Pérez, Gonzalo",
29377,NS del Destierro,,San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,,1628,150,,,,,"Mendez de Acuña, Jorge",
29378,NS de los Remédios,,Lisbon,Luanda,Cartagena,,1628,124,,,,,"Rivero, Pedro",
29379,S Diego,,,Luanda,Cartagena,,1629,85,,,,,"González, Francisco (a) ""Malas barbas""",
29380,S Juan Evangelista,,,Portuguese Guinea,Cartagena,,1629,,,,,,"Gonçalez, Manuel",
29381,S Buenaventura,,,Portuguese Guinea,Cartagena,,1629,,,,,,"Matos, Manoel de",
29382,S Antonio (a) S Diego (a) Santiago,,Lisbon,Portuguese Guinea,Cartagena,,1629,275,,,,,"Alfonso, Luis",
29383,NS da Candelaria,,San Lucar,Luanda,Cartagena,,1629,108,,,,,"Díaz, Pedro",
29384,S Pedro,,Lisbon,Luanda,Cartagena,,1629,183,,,,,"Ferrera Barreto, Gaspar",
29385,NS de la Concepción,,,"West Central Africa and St. Helena, port unspecified","Spanish Circum-Caribbean,unspecified",,1629,,,,,,"Alfonso de Fonseca, Cristóbal",
29386,Buen Jesus,,Lisbon,Luanda,Cartagena,,1630,118,,,,,"Noguera, Francisco de",
29388,Buen Jesus,,Seville,Luanda,Cartagena,,1630,160,,,,,"Navasques, Juan<br/> Ortiz, Juan",
29389,Ángel S Gabriel,,Seville,Luanda,Cartagena,,1630,150,,,,,"Solarte, Juan de<br/> Correa, Blás",
29390,S Antonio y la Candelaria,,Seville,Portuguese Guinea,Cartagena,,1630,130,,,,,"Pérez, Gonzalo",
29391,NS da Candelaria,,San Lucar,Portuguese Guinea,Cartagena,,1630,121,,,,,"Rodríguez, Cristóbal",
29392,S Antônio,,Cadiz,Luanda,Cartagena,,1630,120,,,,,"Fonseca Enríquez, Manoel de",
29393,S Cruz,,Lisbon,Luanda,Cartagena,,1630,59,,,,,"Perez, Marcos<br/> Melo, Juan de",
29394,Ángel S Miguel,,,Luanda,Cartagena,,1631,112,,,,,"Nuñez, Manoel",
29395,NS de Guadalupe,,Seville,Luanda,Cartagena,,1631,80,,,,,"Saraiva, Pedro de",
29396,NS del Amparo de Nazaré,,Lisbon,Portuguese Guinea,Cartagena,,1631,148,,,,,"Gama, Manoel Pinto de",
29397,NS del Rosario,,,Luanda,Cartagena,,1631,100,,,,,"Pérez Viela, Juan<br/> Azevedo, Sebastián de",
29398,S Antônio,,,Luanda,Cartagena,,1631,140,,,,,"Montero, Gerónimo",
29399,NS del Rosario,,San Lucar,Luanda,Cartagena,,1631,80,,,,,"Torres, Bartolomé de",
29400,NS de la Encarnación,,Cadiz,Portuguese Guinea,Cartagena,,1631,155,,,,,"Campos, Diego de",
29401,S Antonio y la Esperanza,,,"West Central Africa and St. Helena, port unspecified",Cartagena,,1631,172,,,,,"Silva, Manoel de<br/> Fernández, Luís",
29402,S Antonio (a) S Lorenzo,,,Luanda,Cartagena,,1631,180,,,,,"González de Andrada, Pablo<br/> Fuente, Agustín Nunes de",
29404,NS de la Concepción,,Lisbon,Luanda,Cartagena,,1632,110,,,,,"Méndez, Domingo",
29405,S Juan Evangelista,,Lisbon,Luanda,Cartagena,,1632,150,,,,,"Rodriguez, Antonio",
29406,Ángel S Gabriel y NS Peña de Francia,,Lisbon,Luanda,Cartagena,,1632,118,,,,,"Moreira, Juan",
29407,NS del Rosario (a) S Antonio,,Lisbon,Luanda,Cartagena,,1632,143,,,,,"Silva, Manoel de",
29408,NS de la Piedad (a) Santiago,,Lisbon,Cape Verde Islands,Cartagena,,1632,108,,,,,"Fernández Angel, Luis<br/> Rodríguez Barbosa, Gaspar",
29409,S Miguel (a) NS Buena Ventura,,,Portuguese Guinea,Cartagena,,1632,,,,,,"Luís, Felipe<br/> Carrillo, Antonio",
29410,NS del Rosario,,Lisbon,Luanda,Cartagena,,1636,148,,,,,"Bale (do Vale), Alexandre",
29411,NS de la Piedad,,Lisbon,Luanda,Cartagena,,1636,158,,,,,"Tomás, Francisco",
29412,NS de Nazaré,,Lisbon,Luanda,Cartagena,,1636,156,,,,,"Francisco, Antônio",
29413,S Juan y S Antonio,,,Portuguese Guinea,Cartagena,,1636,60,,,,,,
29414,NS de la Piedad,,Lisbon,Luanda,Cartagena,,1636,137,,,,,"Madera, Esteban<br/> Cordero, Rafael",
29415,NS del Rosario,,Lisbon,Luanda,Cartagena,,1636,149,,,,,"Aguiar, Alfonso de<br/> Jorge, Domingo",
29416,NS del Rosario e las Animas e de la Palma,,Lisbon,Luanda,Cartagena,,1636,90,,,,,"Jorge, Domingo<br/> Olivera, Antonio Rodriguez de",
29417,NS de la Concepción,,Seville,Luanda,Cartagena,,1636,122,,,,,"Méndez, Lorenzo",
29418,NS del Rosario e S Antonio,,Lisbon,Luanda,Cartagena,,1637,118,,,,,"Rodríguez, Francisco",
29419,Santana,,,Luanda,Cartagena,,1637,98,,,,,"Gómez, Gaspar",
29420,NS de la Antigua,,Cadiz,Cacheu,Cartagena,,1637,132,,,,,"Díaz, Adán",
29421,NS del Rosario y S Antonio,,,Luanda,Cartagena,,1637,140,,,,,"Pérez, Tomé",
29422,S Clara,,Cadiz,Luanda,Cartagena,,1638,140,,,,,"Carlos, Manoel<br/> Matos, Antônio de",
29423,Ns de la Luz y del Rosario,,Lisbon,Luanda,Cartagena,,1638,150,,,,,"Gómez, Pantaleón",
29425,S Pedro y San Juan,,Lisbon,Luanda,Cartagena,,1638,130,,,,,"Matos, Álvaro de",
29426,NS del Rosario,,Lisbon,Luanda,Cartagena,,1638,120,,,,,"Ferrera, Baltasar",
29427,S Antônio,,Lisbon,Luanda,Cartagena,,1638,82,,,,,"Alvarez, Juan",
29428,S Antônio,,,Cape Verde Islands,Cartagena,,1638,68,,,,,"Prol, Juan de [sic]",
29429,NS del Rosario,,Lisbon,Luanda,Cartagena,,1639,140,,,,,"Fonseca, Antônio da Rocha",
29430,NS de la Natividad y las Animas,,Lisbon,Luanda,Cartagena,,1639,120,,,,,"Merindrian, Pedro",
29431,NS de la Natividad,,Cadiz,Luanda,Cartagena,,1639,150,,,,,"Rodríguez, Gonzalo",
29432,NS del Amparo y las Animas,,Lisbon,Portuguese Guinea,Cartagena,,1639,84,,,,,"Manoel, Pedro<br/> Rodríguez, Francisco",
29433,NS de Begoña,,,Luanda,Cartagena,,1640,120,,,,,"Uvarte, Antonio de",
29435,S Antônio,,Lisbon,Luanda,Cartagena,,1641,250,,,,,"Acosta, Simón de",
29437,NS de los Remédios y S Antonio,,,Luanda,Cartagena,,1637,61,,,,,"Matos, Gaspar de",
29438,S Vicente,,,Portuguese Guinea,Cartagena,,1638,106,,,,,"Ferreira, Pedro Gómez<br/> Pereira, Felipe",
29441,NS de Monserrat,,,Luanda,Cartagena,389,1618,324,,,,0.17,"Alfonso, Salvador",
29442,NS de Gracia y Guia,,,Cape Verde Islands,Cartagena,,1618,185,,,,,"Castilla, Pedro Alonso de",
29443,S Pedro,Seville,San Lucar,Sao Tome,Cartagena,,1618,,,,,,"Sotomayor, Luis de",
29444,NS del Rosario,,,Luanda,Cartagena,,1619,,,,,,"Pérez, Roque",
29445,NS de Nazaren,Seville,Cadiz,Luanda,Cartagena,,1619,,,,,,"Gómez, Juan",
29446,NS del Rosario,Seville,,Portuguese Guinea,Cartagena,,1619,250,,,,,"Morales, Pedro Diaz de<br/> Suárez, Mateo",
29447,S Antônio,,San Lucar,Luanda,Cartagena,,1619,,,,,,"Rodríguez, Salvador",
29449,NS del Buen Viaje,,,Luanda,Cartagena,,1619,,,,,,"Angel, Antonio Fernandez",
29450,S Juan Bautista,,,Luanda,Cartagena,,1620,230,,,,,"Carnero, Juan Salvador",
29451,NS de la Candelaria (a) NS de la Anunciada,Seville,"Spain, port unspecified",Luanda,Cartagena,,1619,,,,,,"Nave, Andres Vaz de",
29452,S Francisco,Seville,Lisbon,Sao Tome,Cartagena,,1619,,,,,,"Freire, Manoel Mendez<br/> Riba, Gaspar de<br/> Vaz de Morales, Pedro",
29454,NS de los Remédios,Seville,Seville,"West Central Africa and St. Helena, port unspecified",Cartagena,,1619,,,,,,"Villasboas, Agustín de",
29455,Rey David,Seville,Seville,Luanda,Cartagena,,1620,,,,,,"Pesoa, Luis",
29456,S Antônio,Cadiz,Cadiz,Luanda,Cartagena,,1620,,,,,,"Rodriguez, Domingo<br/> Gaspar, Juan",
29457,NS de la Yniestra,Seville,San Lucar,Luanda,Cartagena,,1620,,,,,,"Gallegos, Alonso",
29458,Ángel S Rafael,Seville,Seville,Luanda,Cartagena,,1620,,,,,,"Gómez Marín, Juan",
29459,San Salvador,Seville,San Lucar,Sao Tome,Cartagena,,1620,293,,,,,"Barrientos, Garcia de<br/> Bernal, Sebastien",
29462,Ángel S Gabriel,,Cadiz,Luanda,Cumana,372,1623,158,,,0.14516,0.58,"Carlos, Diego Suarez",
29465,NS del Rosario,,San Lucar,Luanda,New Spain,,1624,,,,,,"Nuñez, Andrés",
29474,S Francisco Capuchino,,Lisbon,Luanda,Cartagena,,1637,150,,,,,"Oñate, Gaspar de",
29477, ,,,"Africa., port unspecified",Veracruz,,1618,,,,,,"Solís Ulloa, Manoel",
29481,Santiago,,Lisbon,"West Central Africa and St. Helena, port unspecified",Cartagena,,1624,140,,,,,"Montero, Gerónimo",
29483,Santiago,,,"Africa., port unspecified",Venezuela,,1596,136,,,,,"Cuaresma, Bento de",
29487,S Marta (a) S Francisco,,,Cape Verde Islands,Cartagena,,1609,,,,,,"Perez, Lisarte<br/> Mertola, Diego Fernandez de",
29488,NS de Monserrate,,,Luanda,Cartagena,,1618,,,,,,"Fernández, Pedro",
29490,S Francisco,,"Portugal, port unspecified",Luanda,Cartagena,,1619,,,,,,"Cintrón, Sebastián",
29491,S Salvador,,,Ardra,Cartagena,323,1619,258,,,,0.201,"Pinelo, Gil Franco",
29492,S Antônio de Pádua,,,Sao Tome,Cartagena,,1619,,,,,,"Ferrera, Manoel",
29493,S Pedro,,,Ardra,Cartagena,,1619,,,,,,"Ribeiro, Jorge",
29494,NS del Castillo,,,Luanda,"Spanish Circum-Caribbean,unspecified",,1619,,,,,,"Silva, Antônio da",
29495,Espírito Santo,,,Luanda,Cartagena,,1620,290,,,,,"Siqueira, Lope de",
29496,S Francisco,,,Portuguese Guinea,Cartagena,,1619,71,,,,,"Méndez, Manoel",
29499,NS del Buen Sucesso e S Carlos,,,"Africa., port unspecified",Cartagena,,1672,664,0.52542,0.24499,0.22958,,,
29500,NS del Montserrat,,Seville,Luanda,Cartagena,,1634,300,,,,,"Francisco, Pedro<br/> Barrasa, Diego",
29501,NS de la Natividad,,Lisbon,Luanda,Cartagena,,1634,400,,,,,"Figueredo, Antonio Rodriguez de",
29503,NS de la Piedad,,Lisbon,Luanda,Cartagena,,1634,400,,,,,"Ledesma, Manoel de",
29504,NS de la Concepción,,Oporto,Luanda,Cartagena,450,1635,350,,,,0.22,"Carvallo, Manoel",
29505,NS del Rosario,,,Luanda,Cartagena,,1635,280,,,,,,
29506,NS de la Candelaria,,,Cacheu,Cartagena,,1635,400,,,,,"Montesinos, Andrés",
29507,NS del Rosario,,Lisbon,Cacheu,Cartagena,,1635,700,,,,,"Silva, Luis Gomez de",
29509,S Antônio,Seville,,"Senegambia and offshore Atlantic, port unspecified",Veracruz,,1602,,,,,,"Acosta, Salvador de",
29510,S Antonio de Padua,,Luanda,Luanda,New Spain,,1621,,,,,,"Franco, Gil",
29511,Santana,Seville,,"West Central Africa and St. Helena, port unspecified",Veracruz,,1602,,,,,,"Sosa, Luís Martinez de",
29512,Angel S Rafael,Seville,San Lucar,Cape Verde Islands,Cartagena,,1622,,,,,,"Peña, Blas de la",
29513,S Francisco,Seville,Cadiz,"Africa., port unspecified",Veracruz,,1602,,,,,,"Fernandez, Miguel<br/> Costilla, Francisco Moreno",
29514,NS del Rosario,,,"Africa., port unspecified",Veracruz,,1602,,,,,,"Gonzalez, Damian",
29515,César,,Seville,"West Central Africa and St. Helena, port unspecified",New Spain,,1647,,,,,,"Fernandez de Guevara, Pedro",
29516,Cuerpo Santo (a) S Jose,,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,,1621,,,,,,"Meira de Acosta, Manuel de",
29517,S Luis,,,Cape Verde Islands,Veracruz,,1603,,,,,,"Vicente, Juan",
29518,NS del Rosario,,,"Africa., port unspecified",Veracruz,,1603,,,,,,"Gómez, Vicente",
29519,Encarnacion,,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,,1620,,,,,,"Ferrera de Castro, Melchor",
29520,Espírito Santo de Nazaré,,Lisbon,Luanda,Veracruz,,1621,,,,,,"Costa, Custódio Lobo da<br/> Azevedo, Luis Vaz de",
29521,NS del Rosario,,"Portugal, port unspecified","West Central Africa and St. Helena, port unspecified",Veracruz,229,1609,167,,,,0.27,"Carvalho, Sebastian",
29523,Espiritu Santo,Seville,San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,,1621,,,,,,"Francisco, Manuel",
29524,S Antônio,,,Luanda,Veracruz,305,1615,172,,,,0.1,"Blanco, Carlos Alfonso",
29525,Jesus Maria y José,,Cadiz,"Senegambia and offshore Atlantic, port unspecified",New Spain,,1656,,,,,,"Arossemena, Martin de<br/> Álvares, José",
29526,S Francisco,,,Luanda,Veracruz,220,1615,120,,,,0.45,"Méndez, Enrique",
29527,S Diego,,San Lucar,Luanda,Veracruz,80,1616,68,,,,0.15,"Vitória, Matias de",
29528,S Antônio,,Lisbon,Luanda,Veracruz,473,1619,185,,,,0.61,"Nuñez Franco, Juan",
29529,S Juan Bautista (a) Sta Ana,,Seville,Luanda,Veracruz,350,1619,147,,,,0.58,"Acuña, Manoel Mendez de<br/> Escobar, Ricardo de",
29530,S Vicente,,,Cape Verde Islands,Cartagena,,1577,,,,,,"Santa Maria, Luís de<br/> Vizcaino, Diego",
29531, ,,,"Sierra Leone, port unspecified",Cartagena,,1564,,,,,,"Rodriguez, Francisco",
29532,NS del Amparo y San Antônio,,Lisbon,Ardra,Veracruz,,1617,,,,,,"Cardoso, Jácome",
29534,San Antonio,Seville,,Luanda,Cartagena,,1621,,,,,,"Acosta Moreno, Joan de",
29536,NS de la Concepción,,Lisbon,Luanda,Cartagena,,1623,175,,,,,"Saraiva, Nuno Cardoso",
29540, ,,Seville,"Senegambia and offshore Atlantic, port unspecified",Veracruz,,1601,,,,,,,
29541, ,,Seville,"Senegambia and offshore Atlantic, port unspecified",Veracruz,,1601,,,,,,,
29545,S Antônio,,,"Africa., port unspecified",Veracruz,172,1559,,,,,1.0,"Gomes, Manoel",
29548,Buen Viaje,,Lisbon,Luanda,Veracruz,,1633,103,,,,,"Manoel, Diego<br/> Garcez, Simón",
29549,S Francisco,,,"Africa., port unspecified",Cartagena,,1595,,,,,,"Méndez, Pedro",
29551, ,,,Portuguese Guinea,Cartagena,,1616,160,,,,,"Lemos, Pedro Vaz de",
29553, ,,,Ardra,New Spain,,1616,300,,,,,"Hurtado, Josepe",
29555,San Pedro,Seville,,Portuguese Guinea,Cartagena,,1615,176,,,,,"Pereira, Antônio",
29556, ,,,"West Central Africa and St. Helena, port unspecified",New Spain,509,1616,,,,,,"Pimienta, Francisco Diaz",
29557, ,,,"West Central Africa and St. Helena, port unspecified",Trujillo,,1616,118,,,,,"Melo, Duarte de",
29558, ,,,"West Central Africa and St. Helena, port unspecified",New Spain,200,1616,200,,,,0.0,"Acevedo, Manoel de",
29559,San Antonio,Cadiz,,Portuguese Guinea,Cartagena,,1616,96,,,,,"Rodriques, Felipe",
29561,NS de Consolación,,,Luanda,Buenos Aires,,1620,181,0.57764,0.13043,0.29193,,"Acosta, Gonçalo",
29563,NS de la Popa,,Cadiz,"Senegambia and offshore Atlantic, port unspecified",New Spain,,1656,,,,,,"Henriques de Apostre, Juan<br/> Yrigoyen, Martín de",
29564,NS de Regla,,Cadiz,"Senegambia and offshore Atlantic, port unspecified",New Spain,,1656,,,,,,"Henriques, Juan<br/> Jeronimo Vendugo, Miguel",
29567,NS del Buen Sucesso y El Santo Cristo,,Seville,Cacheu,New Spain,,1653,,,,,,"Velasco, Pedro de",
29568,S Pedro,,Lisbon,"West Central Africa and St. Helena, port unspecified","Spanish Circum-Caribbean,unspecified",254,1628,242,0.24638,0.16908,0.58454,0.05,"Silva, Jacinto da",
29576,S Pedro,,San Lucar,Portuguese Guinea,Cartagena,,1588,,,,,,"Hirizar, Estevan de",
29582,S Sebastián,,,Cape Verde Islands,Cartagena,144,1573,,,,,,"Rodriguez, Diogo",
29586,NS da Ajuda,,San Lucar,Luanda,Veracruz,,1621,,,,,,"Espinosa, Pedro Delgado de,<br/> Correa, Gonçalo Dias",
29587,Santiago,,San Lucar,Luanda,Veracruz,,1621,330,,,,,"Vaz de Acevedo, Sebástian",
29591,S Juan Bautista,,Cadiz,Luanda,Cartagena,,1624,142,,,,,"Vicente, Juan<br/> Coello, Pero",
29593,NS del Monte Carmelo,Seville,San Lucar,Portuguese Guinea,Cartagena,,1621,,,,,,"Pinero, Andrea",
29596,Concepción,,San Lucar,Portuguese Guinea,Cartagena,,1623,150,,,,,"González, Pedro",
29597,S Pedro,,San Lucar,Luanda,Cartagena,,1623,190,,,,,"Sosa, Nicolas de",
29598, ,,,Portuguese Guinea,Cartagena,,1625,26,,,,,"Santa Maria, Luís de",
29599,Buen Sucesso y El Angel Sn Gabriel,,San Lucar,"Senegambia and offshore Atlantic, port unspecified",Cartagena,,1626,54,,,,,"Suárez, Juan",
29601,NS del Rosario (a) NS Monserrat,,Lisbon,Luanda,Cartagena,,1631,150,,,,,"González, Alonso<br/> Fonseca, Gonzalo de",
29602,NS da Candelaria,,San Lucar,Luanda,Cartagena,,1621,220,,,,,"Alvarado, Pedro de",
29604,S Antônio,,Lisbon,Cacheu,Cartagena,,1628,112,,,,,"Lourenço, Vicente",
29606,S Ursula,,,"Africa., port unspecified",Cartagena,,1624,,,,,,"Rodriguez, Salvador",
29607,NS del Rosario,,Lisbon,Portuguese Guinea,Cartagena,,1628,80,,,,,"Gómez de Castro, Juan",
29609,NS del Livramento,,,Portuguese Guinea,Cartagena,,1629,,,,,,"Diaz, Sebastian",
29612,NS de Benavento,,,Portuguese Guinea,Cartagena,,1629,,,,,,"Gómez, Alonso",
